CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,,TOTAL INJURED,TOTAL MUERTES
26/08/20,10:15:00,MANHATTAN,10019,40.76187,-73.97734,POINT (-73.97734 40.76187),,,65 WEST 54 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4341991,Sedan,,,,,,,
26/08/20,0:10:00,,,40.744892,-73.77022,POINT (-73.77022 40.744892),LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4341817,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,14:40:00,QUEENS,11435,40.700703,-73.80726,POINT (-73.80726 40.700703),,,147-13 ARCHER AVENUE,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,4342041,Sedan,Bike,,,,,,
26/08/20,19:50:00,BRONX,10451,40.821667,-73.915184,POINT (-73.915184 40.821667),MELROSE AVENUE,EAST 157 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342142,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,7:35:00,QUEENS,11368,40.75301,-73.86541,POINT (-73.86541 40.75301),102 STREET,37 AVENUE,,1,0,1,0,0,0,0,0,Glare,,,,,4342355,Sedan,,,,,,,
26/08/20,0:00:00,BROOKLYN,11221,40.689407,-73.913956,POINT (-73.913956 40.689407),EVERGREEN AVENUE,HANCOCK STREET,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,4341997,Sedan,Sedan,,,,,,
26/08/20,16:07:00,,,40.686916,-73.97737,POINT (-73.97737 40.686916),LAFAYETTE AVENUE,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4343060,Sedan,Sedan,,,,,,
26/08/20,12:21:00,,,,,,LONG ISLAND EXPRESSWAY,BROOKLYN QUEENS EXPRESSWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342065,Sedan,Tractor Truck Diesel,,,,,,
26/08/20,10:09:00,BROOKLYN,11234,40.63413,-73.928505,POINT (-73.928505 40.63413),KINGS HIGHWAY,UTICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342276,Sedan,Sedan,,,,,,
26/08/20,17:45:00,,,40.737553,-73.85089,POINT (-73.85089 40.737553),LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342106,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,15:00:00,BROOKLYN,11207,40.66636,-73.882744,POINT (-73.882744 40.66636),,,754 NEW LOTS AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4342062,Sedan,Sedan,,,,,,
26/08/20,3:32:00,BROOKLYN,11213,40.670795,-73.92817,POINT (-73.92817 40.670795),,,238 ROCHESTER AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4343424,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,22:23:00,MANHATTAN,10128,40.778805,-73.947975,POINT (-73.947975 40.778805),1 AVENUE,EAST 89 STREET,,1,0,0,0,1,0,0,0,Pavement Defective,,,,,4342169,Bike,,,,,,,
26/08/20,13:05:00,BRONX,10456,40.83658,-73.90395,POINT (-73.90395 40.83658),,,1451 WASHINGTON AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342162,Sedan,Pick-up Truck,,,,,,
26/08/20,21:14:00,,,40.59907,-73.90498,POINT (-73.90498 40.59907),BELT PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4342391,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,,,
26/08/20,13:50:00,BRONX,10455,40.81467,-73.91655,POINT (-73.91655 40.81467),,,455 EAST 148 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342137,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,23:20:00,,,,,,GOWANUS RAMP,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4342631,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,11:32:00,MANHATTAN,10016,40.748363,-73.98041,POINT (-73.98041 40.748363),EAST 36 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342091,Station Wagon/Sport Utility Vehicle,Box Truck,,,,,,
26/08/20,7:46:00,,,40.71517,-73.8279,POINT (-73.8279 40.71517),JACKIE ROBINSON PKWY,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,4341953,Sedan,,,,,,,
26/08/20,19:40:00,,,40.633636,-74.151955,POINT (-74.151955 40.633636),SIMONSON AVENUE,HEUSDEN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342170,Sedan,,,,,,,
26/08/20,15:30:00,BRONX,10470,40.897545,-73.875656,POINT (-73.875656 40.897545),,,6 EAST 236 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4342285,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,,,
26/08/20,13:00:00,,,40.671627,-73.93364,POINT (-73.93364 40.671627),SCHENECTADY AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342348,Sedan,Sedan,,,,,,
26/08/20,0:30:00,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4341841,Sedan,Sedan,,,,,,
26/08/20,8:40:00,QUEENS,11368,40.757336,-73.86849,POINT (-73.86849 40.757336),NORTHERN BOULEVARD,100 STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,4342360,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,9:10:00,,,40.692795,-73.95206,POINT (-73.95206 40.692795),NOSTRAND AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4342001,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,0:30:00,BROOKLYN,11215,40.66696,-73.97822,POINT (-73.97822 40.66696),7 STREET,8 AVENUE,,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,,,,4342484,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,17:57:00,BROOKLYN,11230,40.627586,-73.97112,POINT (-73.97112 40.627586),OCEAN PARKWAY,ELMWOOD AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4343107,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,17:00:00,BRONX,10456,40.81872,-73.9035,POINT (-73.9035 40.81872),WESTCHESTER AVENUE,UNION AVENUE,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,,,,4343146,E-Bike,Sedan,,,,,,
26/08/20,18:52:00,BROOKLYN,11213,40.668873,-73.93268,POINT (-73.93268 40.668873),,,1076 EASTERN PARKWAY,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4342344,Sedan,Sedan,,,,,,
26/08/20,14:23:00,BROOKLYN,11249,40.72035,-73.96178,POINT (-73.96178 40.72035),,,34 NORTH 7 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4343363,Sedan,,,,,,,
26/08/20,11:13:00,QUEENS,11373,40.74046,-73.886696,POINT (-73.886696 40.74046),,,78-19 46 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342197,Motorcycle,,,,,,,
26/08/20,16:55:00,BROOKLYN,11218,40.64639,-73.972015,POINT (-73.972015 40.64639),,,161 EAST 8 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4343106,Taxi,,,,,,,
26/08/20,14:35:00,BRONX,10466,40.903492,-73.84515,POINT (-73.84515 40.903492),,,4601 MURDOCK AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342298,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,13:40:00,,,40.60567,-74.030945,POINT (-74.030945 40.60567),BELT PARKWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342073,Sedan,Sedan,,,,,,
26/08/20,0:00:00,QUEENS,11004,40.74326,-73.7046,POINT (-73.7046 40.74326),,,81-43 266 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4342014,Sedan,,,,,,,
26/08/20,16:20:00,MANHATTAN,10023,40.772976,-73.98873,POINT (-73.98873 40.772976),,,250 WEST 61 DRIVE,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4342539,Tow Truck / Wrecker,,,,,,,
26/08/20,19:15:00,QUEENS,11358,40.76614,-73.78964,POINT (-73.78964 40.76614),FRANCIS LEWIS BOULEVARD,34 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342100,Sedan,Sedan,,,,,,
26/08/20,5:47:00,,,,,,VANWYCK EXPRESSWAY,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341996,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,20:45:00,,,40.83609,-73.87039,POINT (-73.87039 40.83609),CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4342341,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,,,
26/08/20,12:08:00,,,,,,NEW ENGLAND THRUWAY,,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4342076,Motorcycle,Sedan,,,,,,
26/08/20,23:00:00,MANHATTAN,10016,40.74409,-73.97636,POINT (-73.97636 40.74409),EAST 33 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343056,Sedan,,,,,,,
26/08/20,22:10:00,,,40.70766,-73.95751,POINT (-73.95751 40.70766),BROOKLYN QUEENS EXPRESSWAY,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,4342127,Sedan,,,,,,,
26/08/20,20:10:00,MANHATTAN,10030,40.816223,-73.94185,POINT (-73.94185 40.816223),,,175 WEST 137 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4342228,Sedan,,,,,,,
26/08/20,8:20:00,,,,,,GRAND CENTRAL PARKWAY,MIDLAND PARKWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4341950,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,,
26/08/20,3:40:00,QUEENS,11378,40.71509,-73.905624,POINT (-73.905624 40.71509),,,60-06 60 DRIVE,1,0,1,0,0,0,0,0,Unspecified,,,,,4342894,Sedan,,,,,,,
26/08/20,11:55:00,BROOKLYN,11207,40.66841,-73.90167,POINT (-73.90167 40.66841),SUTTER AVENUE,VAN SIDERIN AVENUE,,0,0,0,0,0,0,0,0,Accelerator Defective,Unspecified,,,,4342061,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,15:00:00,MANHATTAN,10005,40.705544,-74.00796,POINT (-74.00796 40.705544),WALL STREET,PEARL STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342256,Box Truck,Sedan,,,,,,
26/08/20,17:27:00,,,40.729176,-73.87898,POINT (-73.87898 40.729176),LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4342878,Sedan,Pick-up Truck,,,,,,
26/08/20,12:51:00,BRONX,10457,40.8416,-73.90112,POINT (-73.90112 40.8416),WASHINGTON AVENUE,EAST 173 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4342145,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,18:10:00,MANHATTAN,10002,40.71997,-73.992905,POINT (-73.992905 40.71997),DELANCEY STREET,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342190,Sedan,Bike,,,,,,
26/08/20,8:30:00,,,40.83801,-73.87329,POINT (-73.87329 40.83801),BRONX RIVER PARKWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4342075,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,,,
26/08/20,9:45:00,BROOKLYN,11217,40.684593,-73.978874,POINT (-73.978874 40.684593),,,574 ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4342023,Sedan,,,,,,,
26/08/20,16:40:00,BRONX,10455,40.815292,-73.90735,POINT (-73.90735 40.815292),,,630 CONCORD AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4342134,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,21:20:00,,,40.882618,-73.90842,POINT (-73.90842 40.882618),RIVERDALE AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4342260,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,,,
26/08/20,23:01:00,MANHATTAN,10011,,,,WEST 24 STREET,12 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342350,Sedan,Van,,,,,,
26/08/20,13:30:00,BROOKLYN,11201,40.69589,-73.9831,POINT (-73.9831 40.69589),,,172 TILLARY STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342308,Van,Sedan,,,,,,
26/08/20,22:00:00,MANHATTAN,10023,40.774853,-73.98067,POINT (-73.98067 40.774853),WEST 68 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4342464,Taxi,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,14:24:00,,,40.7132,-73.97723,POINT (-73.97723 40.7132),FDR DRIVE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4342066,Sedan,,,,,,,
26/08/20,10:39:00,,,40.840675,-73.838394,POINT (-73.838394 40.840675),EAST TREMONT AVENUE,HUTCHINSON RIVER PARKWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4342177,Sedan,,,,,,,
26/08/20,22:31:00,,,40.677048,-73.9387,POINT (-73.9387 40.677048),PACIFIC STREET,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4342117,Sedan,Sedan,,,,,,
26/08/20,11:00:00,BROOKLYN,11214,40.60351,-73.99485,POINT (-73.99485 40.60351),,,2116 85 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342384,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,6:50:00,BRONX,10456,40.83159,-73.90388,POINT (-73.90388 40.83159),,,1265 FULTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342152,Sedan,,,,,,,
26/08/20,14:45:00,,,40.653862,-74.008286,POINT (-74.008286 40.653862),GOWANUS EXPY (BQE),,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4342389,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,,
26/08/20,15:30:00,,,,,,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4342670,Sedan,Sedan,,,,,,
26/08/20,12:45:00,,,,,,WHITE PLAINS ROAD,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4342048,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,9:57:00,QUEENS,11416,40.682774,-73.84324,POINT (-73.84324 40.682774),103 AVENUE,97 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342300,Sedan,,,,,,,
26/08/20,16:48:00,,,40.694813,-73.98327,POINT (-73.98327 40.694813),JOHNSON STREET,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,4342094,Box Truck,,,,,,,
26/08/20,17:35:00,QUEENS,11423,40.717224,-73.762085,POINT (-73.762085 40.717224),,,89-30 199 STREET,1,0,0,0,0,0,1,0,Drugs (illegal),Unspecified,Unspecified,,,4342317,Convertible,Sedan,Sedan,,,,,
26/08/20,18:30:00,BROOKLYN,11236,40.650402,-73.89422,POINT (-73.89422 40.650402),EAST 108 STREET,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342183,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,7:00:00,,,40.71143,-73.72845,POINT (-73.72845 40.71143),CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342104,Sedan,Sedan,,,,,,
26/08/20,2:26:00,,,40.858986,-73.89382,POINT (-73.89382 40.858986),WEBSTER AVENUE,EAST 187 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4341948,Sedan,Sedan,,,,,,
26/08/20,0:40:00,,,40.729923,-73.91208,POINT (-73.91208 40.729923),LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341818,Sedan,Sedan,,,,,,
26/08/20,8:50:00,,,40.80405,-73.91737,POINT (-73.91737 40.80405),MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4341990,Box Truck,Sedan,,,,,,
26/08/20,13:15:00,,,,,,,,Perimeter Road,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342052,Taxi,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,16:00:00,BRONX,10453,,,,MACOMBS ROAD,WEST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342506,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,23:40:00,,,40.733376,-73.86665,POINT (-73.86665 40.733376),LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Unspecified,,,,4342324,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,,,
26/08/20,14:15:00,QUEENS,11433,40.695995,-73.782776,POINT (-73.782776 40.695995),MERRICK BOULEVARD,110 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342079,Sedan,Sedan,,,,,,
26/08/20,1:26:00,BROOKLYN,11230,40.624905,-73.95625,POINT (-73.95625 40.624905),,,1520 OCEAN AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4341949,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,,,
26/08/20,10:10:00,,,40.761143,-73.75549,POINT (-73.75549 40.761143),CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4342193,PK,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,
26/08/20,17:03:00,,,40.690666,-73.98537,POINT (-73.98537 40.690666),BRIDGE STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342072,Sedan,Sedan,,,,,,
26/08/20,0:00:00,QUEENS,11367,40.7258,-73.81069,POINT (-73.81069 40.7258),75 ROAD,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342149,Sedan,FIRE TRUCK,,,,,,
26/08/20,7:45:00,,,40.78928,-73.84095,POINT (-73.84095 40.78928),127 STREET,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4342119,Sedan,Sedan,,,,,,
26/08/20,17:48:00,,,40.826397,-73.92116,POINT (-73.92116 40.826397),EAST 161 STREET,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4342159,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,17:00:00,BRONX,10453,40.861862,-73.91282,POINT (-73.91282 40.861862),WEST FORDHAM ROAD,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342161,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,8:50:00,MANHATTAN,10034,40.866062,-73.92251,POINT (-73.92251 40.866062),VERMILYEA AVENUE,WEST 204 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4341984,Station Wagon/Sport Utility Vehicle,Box Truck,,,,,,
26/08/20,16:10:00,QUEENS,11413,40.659332,-73.759705,POINT (-73.759705 40.659332),,,221-20 147 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342418,Sedan,Sedan,,,,,,
26/08/20,22:08:00,,,40.698143,-73.98555,POINT (-73.98555 40.698143),FLATBUSH AVENUE EXTENSION,CONCORD STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,4342180,Pick-up Truck,,,,,,,
26/08/20,7:41:00,QUEENS,11419,40.691288,-73.82954,POINT (-73.82954 40.691288),,,95-28 116 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4342186,Sedan,,,,,,,
26/08/20,19:48:00,BROOKLYN,11219,40.635025,-73.99213,POINT (-73.99213 40.635025),49 STREET,13 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343104,Sedan,Bike,,,,,,
26/08/20,11:20:00,,,40.740078,-73.89969,POINT (-73.89969 40.740078),BROOKLYN QUEENS EXPRESSWAY,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4342585,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
26/08/20,19:00:00,BROOKLYN,11225,40.660484,-73.96062,POINT (-73.96062 40.660484),,,549 FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342345,Sedan,,,,,,,
26/08/20,16:10:00,QUEENS,11370,40.76141,-73.884544,POINT (-73.884544 40.76141),30 AVENUE,84 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342626,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,12:14:00,BROOKLYN,11213,40.677574,-73.932304,POINT (-73.932304 40.677574),,,1748 ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342980,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,5:02:00,BROOKLYN,11208,40.66717,-73.87108,POINT (-73.87108 40.66717),,,2520 LINDEN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4341871,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,14:30:00,MANHATTAN,10128,40.781124,-73.953445,POINT (-73.953445 40.781124),,,163 EAST 89 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342247,Sedan,Sedan,,,,,,
26/08/20,5:30:00,MANHATTAN,10002,40.719025,-73.98978,POINT (-73.98978 40.719025),DELANCEY STREET,ORCHARD STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4341916,Sedan,Motorcycle,,,,,,
26/08/20,19:30:00,BRONX,10468,40.865997,-73.89981,POINT (-73.89981 40.865997),DAVIDSON AVENUE,WEST 192 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342455,Station Wagon/Sport Utility Vehicle,,,,,,,
26/08/20,10:33:00,BROOKLYN,11207,40.679817,-73.90105,POINT (-73.90105 40.679817),,,1654 BUSHWICK AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4341988,Sedan,,,,,,,
26/08/20,23:10:00,,,40.724495,-73.72469,POINT (-73.72469 40.724495),CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4342322,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,0:00:00,,,40.675735,-73.89686,POINT (-73.89686 40.675735),PENNSYLVANIA AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4342270,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,
26/08/20,13:00:00,,,,,,WHITESTONE EXPRESSWAY,20 AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4342121,Sedan,Sedan,,,,,,
26/08/20,12:51:00,,,40.658577,-73.89063,POINT (-73.89063 40.658577),LINDEN BOULEVARD,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4342064,Sedan,,,,,,,
26/08/20,9:05:00,,,40.69942,-73.86878,POINT (-73.86878 40.69942),JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342105,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,20:44:00,BRONX,10474,40.817753,-73.888664,POINT (-73.888664 40.817753),HUNTS POINT AVENUE,GILBERT PLACE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4342371,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
26/08/20,22:00:00,,,40.666187,-73.79176,POINT (-73.79176 40.666187),BELT PARKWAY,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4342210,Sedan,Sedan,,,,,,
26/08/20,11:25:00,BROOKLYN,11228,40.62103,-74.01027,POINT (-74.01027 40.62103),76 STREET,12 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342373,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
26/08/20,19:40:00,MANHATTAN,10024,40.788048,-73.97182,POINT (-73.97182 40.788048),,,109 WEST 88 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342514,Sedan,,,,,,,
26/08/20,15:30:00,MANHATTAN,10035,40.802753,-73.93358,POINT (-73.93358 40.802753),EAST 125 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,4343337,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,
26/08/20,13:45:00,MANHATTAN,10013,40.71552,-73.99821,POINT (-73.99821 40.71552),,,69 BAYARD STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4343314,Pick-up Truck,Dump,,,,,,
